phonetics_id,names,phonetics
3125,oleksi, oh-LEHK-see
3126,olivera, oh-lee-VEH-rah
3127,olldashi, ohl-DASH-ee
3128,olmert, OHL-mehrt
3129,olujimi, oh-LOO-jee-mee
3130,olympio, oh-LIHM-pee-oh
3131,omelich, oh-MEH-lihk
3132,omirou, oh-MEE-roo
3133,onishchenko, aw-NEE-shehn-kaw
3134,ono, AW-noh
3135,onu, OH-noo
3136,onusumba, oh-noo-SOOM-bah
3137,onyia, AWN-yah
3138,onyszkiewicz, ohn-ihsh-KYAY-vihch
3139,ople, OH-pleh
3140,orazov, aw-RAH-zawf
3141,orban, OHR-bahn
3142,ordzhonikidze, awr-duhzh-aw-nee-KEED-zeh
3143,orejuela, aw-reh-HWAY-lah
3144,oren, OH-rehn
3145,oric, AW-rihch
3146,ornek, err-NEHK
3147,orszag, OHR-zag
3148,ortega, ohr-TAY-gah
3149,oshima, OH-shee-mah
3150,oshiomohle, oh-sheh-MOH-leh
3151,oskanian, oh-skahn-YAHN
3152,ostreni, aw-STREH-nee
3153,otegi, oh-TEH-ghee
3154,othman, ohth-MAHN
3155,otti, oh-TEE
3156,otunbayeva, oh-toon-BAH-yeh-vah
3157,ouane, WAHN
3158,ouattara, WAH-tah-rah
3159,oueddei, weh-DAY
3160,ouedraogo, weh-DRAH-goh
3161,ouellet, weh-LEHT
3162,ouko, aw-OO-koh
3163,oumarou, oo-MAH-roo
3164,ounapuu, OH-nah-poo
3165,ousmane, oos-MAHN
3166,ouyahia, oo-YAH-hyah
3167,ovelar, oh-vee-LAHR
3168,oviedo, oh-vee-A-doh
3169,ozal, err-ZAHL
3170,ozawa, oh-ZAH-wah
3171,ozawa, OH-zah-wah
3172,ozel, OH-zehl
3173,ozkan, ERRZ-kahn
3174,ozkok, EHRZ-kehrk
3175,pabriks, PAH-breeks
3176,pacheco, pah-CHAY-koh
3177,pacolli, paht-ZOH-lee
3178,paet, B-EYE-eht
3179,pahad, pah-HAHD
3180,pahor, PAH-hohr
3181,paihama, p-eye-AH-mah
3182,paisley, PAYZ-lee
3183,pakpahan, pahk-pah-HAHN
3184,paksas, PAHK-sahs
3185,palach, PAH-lahk
3186,palacio, pah-LAHS-yoh
3187,palacio, pah-LAH-see-oh
3188,palenfo, pah-LEHN-foh
3189,palme, PAL-meh
3190,palocci, pah-LAH-chee
3191,pamfilova, pahm-FEE-loh-vah
3192,pampuro, pahm-POO-roh
3193,pamuk, PAH-mook
3194,pamungkas, pah-MOONG-kahs
3195,panday, PAHN-dee
3196,pande, PAHN-day
3197,pandelis, pahn-deh-LEESS
3198,pandurevic, pahn-DOO-reh-vihch
3199,panetta, pah-NEHT-tah
3200,pangalos, PAHN-gah-lohs
3201,paniagua, pah-nee-AH-gwah
3202,panic, PAH-nihch
3203,pankov, pahn-KAWF
3204,pantovic, PAHN-toh-vihch
3205,panyarachun, pahn-yah-rah-CHOON
3206,papaconstantinou, pah-pah-kohn-stahn-TEEN-oo
3207,papademos, pah-pah-THEE-mohs
3208,papadopoulos, pah-pah-THOH-poo-lohss
3209,papanastasiou, pah-pah-nah-STAH-see-oo
3210,papandreou, pah-pahn-DRAY-oo
3211,papantoniou, pah-pah-doh-NEE-oo
3212,papon, pap-PAW(n)
3213,papoulias, pah-POOL-yahs
3214,paracha, pah-RAH-chah
3215,parad, PAH-rahd
3216,paradza, pah-RAHD-zah
3217,paramhans, PAH-RAHM-HAHNS
3218,paravac, PAH-rah-vahts
3219,pariranyatwa, pah-reer-ahn-YAHT-wah
3220,parkanova, pahr-kah-noh-VAH
3221,paroubek, PAH-roh-behk
3222,parts, PAHRTS
3223,parvanov, pahr-VAH-nawf
3224,pasko, PAHS-kaw
3225,pasqua, PAHS-KWAH
3226,passy, PAH-see
3227,pastora, pahs-TOH-rah
3228,pastrana, pah-STRAH-nah
3229,pataki, pah-TAH-kee
3230,patarkatsishvili, pah-tahr-kah-tihsh-VEE-lee
3231,patel, pah-TEHL
3232,patel, puh-TEHL
3233,patil, PAH-tihl
3234,patino, pah-TEEN-yoh
3235,patriota, pah-tree-OH-tah
3236,patrushev, PAH-troo-shehv
3237,paulauskas, paw-LAH-OH-skahs
3238,pavic, PAH-vihch
3239,pavkovic, PAHV-koh-veech
3240,pawlak, PAHV-lahk
3241,pecorelli, peh-kohr-REH-lee
3242,peirano, pay-RAH-noh
3243,pelevic, PEH-leh-vihch
3244,pelosi, peh-LOH-see
3245,pena, PAYN-yah
3246,pequeno, pih-KAY-noh
3247,perben, pehr-BAHN
3248,pereira, peh-RAY-rah
3249,pereira, pee-RAY-rah
3250,peres, PEH-rehs
3251,peretz, PEH-rehts
3252,perez, PEH-rehz
3253,perisic, PEH-ree-sheech
3254,perminov, pehr-MEE-nawv
3255,peron, peh-ROHN
3256,perovic, PEH-roh-vihch
3257,persson, PEHR-shohn
3258,pesic, PEH-seech
3259,peterle, peh-TEHR-leh
3260,peterson, PAY-tehr-suhn
3261,petkovic, PEHT-koh-vihch
3262,petrac, PEH-trahch
3263,petraeus, peh-TRAY-uhs
3264,petrasevic, peht-RAH-shay-vihch
3265,petros, PEHT-rohss
3266,petrovic, PEH-troh-vihch
3267,petsalnikos, peht-SAHL-nee-kohss
3268,pfebve, FEH-vay
3269,philemon, fihl-eh-MOHN
3270,philippe, fih-LEEP
3271,phoumsavan, poom-seh-WAHN
3272,picula, PEET-soo-lah
3273,piebalgs, PEE-ah-bahlgs
3274,piechota, p-yeh-HOH-tah
3275,pierre, pee-AIR
3276,pignanelli, peen-yeh-NEH-lee
3277,pikrammenos, peek-rah-MEHN-ohs
3278,piks, PEEKS
3279,pilip, PIH-lihp
3280,pillay, pih-LAY
3281,pinda, PEEN-dah
3282,pineda, pee-NAY-dah
3283,pinera, peen-YEH-rah
3284,ping, PEENG
3285,pinmanee, PIHN-mah-nee
3286,pinochet, pee-noh-CHEHT
3287,piot, PEE-aht
3288,pique, PEE-kay
3289,pires, PEE-rehsh
3290,pires, PEE-rehs
3291,pires, PEER-ehs
3292,pisanu, pee-SAH-noo
3293,piskinsut, pihsh-KIHN-soot
3294,pithart, PEET-hahrt
3295,pitsuwan, PIHT-soo-wahn
3296,piwnik, PEEV-nihk
3297,plachkov, plahch-KAWV
3298,plame, PLAY-M
3299,planinc, plah-NIHNTS
3300,plassnik, PLAHS-nihk
3301,platek, PWAH-tehk
3302,platzeck, PLAHT-zehk
3303,plavsic, PLAHV-shihch
3304,plazynski, pwah-ZHIHN-skee
3305,pleuger, PLOY-ghehr
3306,plevneliev, plehv-nyeh-LYEHF
3307,plyush, PLYOOSH-CH
3308,pocar, poh-KAHR
3309,pociatek, PAW-chee-ah-tehk
3310,pocinok, paw-CHEE-nawk
3311,podesta, poh-DEHS-tah
3312,poe, POH
3313,pohamba, poh-HAHM-bah
3314,pokorni, POH-kohr-nee
3315,politkovskaya, poh-leet-KAWF-sk-eye-ah
3316,pollo, POH-loh
3317,ponce, PAWN-say
3318,ponta, POHN-tah
3319,popieluszko, pohp-yeh-WOOSH-koh
3320,poplasen, poh-PLAH-shehn
3321,popov, pah-PAWF
3322,popovic, PAH-poh-vihch
3323,popovic, poh-POH-vihch
3324,popovski, PAW-pahf-skee
3325,poraz, poh-RAHZ
3326,poroshenko, paw-raw-SHEHN-kaw
3327,portas, POHRT-ahsh
3328,portillo, poor-TEE-yoh
3329,potebenko, poh-teh-BEHN-kaw
3330,pourmohammadi, poor-moh-hah-mah-DEE
3331,pourzand, POOR-ZAND
3332,powell, POW-ehl
3333,prabhakaran, prahb-HAH-kah-rahn
3334,praljak, PRAHL-yahk
3335,prasad, prah-SAHD
3336,prats, PRAHTS
3337,prce, PEHRT-zeh
3338,prcevski, PEHR-chehf-skee
3339,preval, pray-VAHL
3340,prikhodko, pree-HAWD-kaw
3341,primakov, pree-mah-KAWF
3342,primorac, PREE-moh-rahtz
3343,privert, pree-V-AIR
3344,prlic, PEHR-lihch
3345,prodi, PROH-dee
3346,prods, PRAHDS
3347,prokhorov, PRAW-kah-rawf
3348,pronichev, PRAW-nee-chff
3349,pronk, PROHNK
3350,prueher, PREER
3351,prunskiene, PROONS-kyehn-neh
3352,puerta, PWEHR-tah
3353,pusic, POO-sihch
3354,pustovoitenko, poos-toh-voy-TEHN-kaw
3355,puteh, POO-teh
3356,putin, POO-tihn
3357,pyskun, pihs-KOON
3358,qaboos, KAH-AH-boos
3359,qader, KAH-dehr
3360,qaderi, KAH-deh-ree
3361,qadri, KAH-dree
3362,qambar, GUHM-bahr
3363,qandil, kahn-DEEL
3364,qanooni, kah-noo-NEE
3365,qarase, gah-RAH-say
3366,qatada, kah-TAH-dah
3367,quayes, K-EYE-ehs
3368,quereshi, koo-reh-SHEE
3369,quijandria, kee-hahn-DREE-ah
3370,quijano, kee-HAH-noh
3371,quiles, KEE-lays
3372,quiroga, kee-ROH-gah
3373,quispe, KEES-pay
3374,qureia, koo-RAY-uh
3375,qureshi, KOO-REH-SHEE
3376,rabbani, rah-BAH-nee
3377,rabemananjara, rah-beh-mah-nahn-JAH-rah
3378,rabin, rah-BEEN
3379,racan, RAH-chahn
3380,raceanu, rah-CHAH-noo
3381,rachide, rah-SHEED
3382,racicot, RAHS-koh
3383,racz, RAHTZ
3384,rademaker, RAD-ah-may-kehr
3385,radic, RAH-dihch
3386,radicova, RAH-dee-choh-vah
3387,radisic, RAH-dee-sheets
3388,radmanovic, rahd-MAHN-oh-vihch
3389,radojevic, RAH-doh-yay-vihch
3390,radonjic, RAH-dohn-yihch
3391,radovanovic, rah-doh-VAHN-oh-vihch
3392,raduyev, rah-DOO-yehf
3393,rafini, RAH-fee-nee
3394,raguz, RAH-gooz
3395,rahman, RAH-mahn
3396,rahman, rah-MAHN
3397,rahmati, rah-mah-TEE
3398,raifak, R-EYE-fahk
3399,rais, RICE
3400,raissi, rah-EE-see
3401,rajabu, rah-JAH-boo
3402,rajaonarimampianina, rah-zhow-nah-ree-mahm-pee-AHN
3403,rajapakse, rah-jah-PAHK-seh
3404,rajavi, rah-jah-VEE
3405,rajha, RAHJ-hah
3406,rajic, RAH-yeech
3407,rajoelina, rah-joh-ee-LEEN-ah
3408,rajoub, rah-JOOB
3409,rajoy, rah-HOY
3410,rakhimov, rah-KEE-mawf
3411,rakipi, RAH-kee-pee
3412,rama, RAH-mah
3413,ramadan, rah-mah-DAHN
3414,ramadoss, rahm-DOHS
3415,ramaphosa, rah-mah-POH-sah
3416,ramcharan, RAHM-chah-rahn
3417,ramdev, RAHM-dayv
3418,ramdial, RAM-dee-ahl
3419,ramezani, rah-meh-zaw-NEE
3420,ramgoolam, RAHM-goo-lahm
3421,ramkalawan, rahm-KAH-lah-wahn
3422,ramon, rah-MOHN
3423,ramos, RAH-mohss
3424,ramos, RAH-mohs
3425,ranariddh, RAHN-ah-riht
3426,randrianarisoa, rahnd-REE-ahn-ahr-ee-SOO-ah
3427,rankovic, RAHN-koh-vihch
3428,rao, RAH-oo
3429,rasevic, RAH-sheh-vihch
3430,rasizade, rah-see-ZAH-deh
3431,rasmussen, RASS-moo-sehn
3432,rassoul, rah-SOOL
3433,rasteghar, rahs-teh-GAHR
3434,rato, RAH-toh
3435,ratsiraka, raht-SEE-rahk
3436,ratzinger, RAHT-sing-ah
3437,rau, RAH-OH
3438,raufi, rah-OO-fee
3439,ravalomanana, rah-vah-loh-mah-NAHN
3440,raznatovic, rahzh-nah-TOH-vihch
3441,razov, RAH-zawf
3442,razvozzheyev, rahz-vawz-ZHEYE-ehv
3443,rebu, ray-BOO
3444,redouane, rehd-WAHN
3445,refugio, ray-FOO-hee-oh
3446,rehman, reh-MAHN
3447,rehn, REHN
3448,reichhold, R-EYE-K-hold
3449,reikstins, REE-ahk-shteens
3450,reinado, ray-NAH-doh
3451,reinfeldt, R-EYE-N-fehld
3452,remadna, reh-MAHD-nah
3453,remengesau, reh-mehn-geh-SOW
3454,remes, REH-mehsh
3455,remkes, REHM-kehs
3456,rene, REH-nay
3457,renuart, REH-noo-ahrt
3458,renzaho, rehn-ZAH-hoh
3459,renzi, REHN-zee
3460,repse, REHP-sheh
3461,ressam, reh-SAHM
3462,rexhepi, reh-JEH-pee
3463,reyes, RAY-ehs
3464,reynaud, ray-NOH
3465,rezaei, reh-zah-EE
3466,ribauw, ree-BOH
3467,rice, R-EYE-SS
3468,richard, ree-SHAHR(d)
3469,richards, RIH-cherhds
3470,rifai, reef-EYE
3471,rigi, REE-ghee
3472,rimi, REE-mee
3473,rincon, rihn-KOHN
3474,ringhold, RING-holm
3475,rini, REE-nee
3476,rivlin, RIHV-lihn
3477,rizhkov, reezh-KAWF
3478,rizo, REE-zoh
3479,robaina, roh-B-EYE-nah
3480,roca, ROH-kah
3481,rocen, ROH-chehn
3482,roche, ROH-sh
3483,roco, ROH-koh
3484,rodrigues, rohd-REE-gehss
3485,rodriguez, rohd-REE-ghess
3486,rogge, ROH-guh
3487,rogozin, raw-GAW-zihn
3488,rohami, roh-haw-MEE
3489,roindefo, royn-DAYF
3490,roivas, ROY-vuhss
3491,rojas, ROH-hahs
3492,rojnica, ROY-neet-suh
3493,roldos, rohl-DOHSS
3494,roman, ROH-mahn
3495,romashko, roh-MAHSH-kaw
3496,romney, RAHM-nee
3497,romulo, RAHM-yoo-loh
3498,ron, ROHN
3499,roncevic, RAHN-cheh-vihch
3500,rosa, ROH-sah
3501,rosales, roh-SAH-lehs
3502,rosello, roh-SAY-oh
3503,rosenthal, ROH-sehn-tahl
3504,rospigliosi, rohs-pihg-lee-OH-see
3505,rotfeld, ROHT-fehlt
3506,rouf, rah-OOF
3507,rouhani, roh-hah-NEE
3508,rousseff, ROO-sehf
3509,royal, ROY-ahl
3510,ruak, ROO-ahk
3511,rubenstein, ROO-behn-(sh-t-eye-n)
3512,ruberwa, roob-AIR-wah
3513,ruci, ROO-jee
3514,ruckauf, ROO-kah-oof
3515,rudainah, AH-BOOR-DAY-nah
3516,rudd, RUHD
3517,ruehe, ROO-heh
3518,ruggerio, roo-JEH-roh
3519,rugova, roo-GOH-vuh
3520,rugunda, roo-GOON-dah
3521,ruini, roo-EE-nee
3522,ruiz, roo-EES
3523,rumeida, roo-MAY-dah
3524,rumsfeld, RUHMS-fehld
3525,rumyantsev, room-YAHNT-suhf
3526,runcie, RUHN-see
3527,rupel, ROO-pehl
3528,rusesabagina, roo-seh-sah-bah-GHEE-nah
3529,rushailo, roosh-EYE-loh
3530,rushdie, ROOSH-dee
3531,rusmajli, roos-M-EYE-lee
3532,rusnok, ROOS-nahk
3533,rutelli, roo-TEH-lee
3534,rutskoy, root-SKOY
3535,rutte, RUH-tuh
3536,ruutel, ROO-tehl
3537,ruzek, ROO-zhehk
3538,ruzimuradov, roo-zee-muh-RAH-dawf
3539,ruzindana, roo-zihn-DAH-nah
3540,rwaka, (r)WAH-kah
3541,rwarakabjie, roo-ah-rah-kah-BEE-jay
3542,rwasa, r-WAH-sah
3543,ryabkov, ree-ahb-KAWF
3544,ryan, R-EYE-uhn
3545,rybachuk, reh-bah-CHOOK
3546,rybkin, REEB-kihn
3547,rychetsky, REE-heht-skee
3548,ryzhkov, rihzh-KAWF
3549,rzhavsky, ehr-ZHAHV-skee
3550,saadat, sah-ah-DAHT
3551,saadi, SAH-(ah)-dee
3552,saadi, SAH-ah-dee
3553,saadoun, sah-ah-DOON
3554,saakashvili, SAH-AH-kahsh-VEE-lee
3555,saavedra, sah-VAY-drah
3556,sabahi, sah-BAH-hee
3557,sabarno, sah-bahr-NOH
3558,sabaya, sah-bah-YAH
3559,saber, SAH-BEHR
3560,saberi, sah-BEH-ree
3561,sabines, sah-BEE-nehss
3562,sabirin, sah-BEE-reen
3563,saborio, sah-boh-REE-oh
3564,sabour, sah-BOOR
3565,sabouri, sah-boo-REE
3566,sabri, SAH-bree
3567,sacirbey, shah-cheer-BAY
3568,sadat, sah-DAHT
3569,sadder, SAH-drr
3570,sadi, SAH-dee
3571,sadio, SAH-dee-oh
3572,sadiq, SAH-DIHK
3573,sadulayeva, sah-dool-EYE-eh-vah
3574,saeedi, sah-ee-DEE
3575,saez, S-EYES
3576,safaev, sahf-EYE-ehv
3577,safar, SAH-fahr
3578,saffi, SAH-fee
3579,safonov, sah-FAW-nawf
3580,safronov, sah-FRAWN-awf
3581,sagat, SHAH-ghaht
3582,sagradyan, sah-grahd-YAHN
3583,sahabi, sah-hah-BEE
3584,sahagun, sah-GOON
3585,sahakian, sah-hah-kee-YAHN
3586,sahel, SAAH-hihl
3587,sahinkaya, shah-HIHN-kah-yah
3588,sahlin, sah-LEEN
3589,sahnoun, sah-NOON
3590,saibou, SAY-boo
3591,saidloo, sah-eed-LOO
3592,saidullayev, s-eye-dool-EYE-ehf
3593,sainovic, SH-EYE-noh-vihch
3594,saipov, sah-EE-pawv
3595,saitoti, s-eye-TOH-tee
3596,sakalas, SAH-koh-lahs
3597,sakic, SHAH-kihch
3598,sakik, SAH-kihk
3599,salah, sah-LAH
3600,salam, sah-LAM
3601,salangi, sah-lahn-GHEE
3602,salas, SAH-lahs
3603,saleh, sah-LEH
3604,saleh, SAH-leh
3605,saleh, SAW-leh
3606,salehi, saw-leh-HEE
3607,salem, sah-LEHM
3608,sali, SAH-LEE
3609,salih, sah-LIH
3610,salim, sah-LEEM
3611,salimi, sah-LEE-MEE
3612,salinas, sah-LEE-nahs
3613,sall, SAHL
3614,sallah, SAH-lah
3615,sallahuddin, sah-lah-hoo-DEEN
3616,salloukh, sah-LOO-K
3617,salsinha, sal-SEEN-ah
3618,saltanov, sahl-TAH-nawf
3619,saluseki, sah-loo-SAY-kee
3620,samakuva, sah-mah-KOO-vah
3621,samaras, sah-mah-RAHS
3622,samaraweera, sah-mah-rah-WEER-ah
3623,samardzic, SAHM-ahr-jihch
3624,sambu, SAM-boo
3625,samedov, sah-MEH-dawf
3626,sammaruga, sah-mah-ROO-gah
3627,sampaio, sahmp-EYE-oo
3628,samper, sahmp-AIR
3629,samudra, sah-moo-DRAH
3630,sanabria, sah-NAH-bree-ah
3631,sanander, sah-nahn-DEHR
3632,sanaya, sahn-EYE-ah
3633,sanchez, SAN-chehs
3634,sanchez, SAHN-chehss
3635,sandoyan, sahn-doh-YAHN
3636,sanguinetti, sahn-ghee-NEH-tee
3637,sankara, sahn-KAH-rah
3638,sankoh, SAN-koh
3639,sanogo, SAH-noh-goh
3640,santer, sahn-TEHR
3641,santistevan, sahn-tee-STAY-vahn
3642,santos, SAHN-tohs
3643,santoso, san-TOH-soh
3644,saraljic, seh-RAH-lihch
3645,saran, SAH-rahn
3646,sarbayev, sahr-BAH-ehv
3647,sarid, sah-REED
3648,sarinic, SHAHR-ih-neech
3649,sarishvili, sah-reesh-VEE-lee
3650,sarkic, SHAHR-keech
3651,sarkisyan, sahr-kees-YAHN
3652,sarkozy, sahr-koh-ZEE
3653,sarmadi, sahr-mah-DEE
3654,sarnei, sahr-NAY
3655,sarovic, SHAH-roh-veech
3656,sarsembayev, sahr-sehn-B-EYE-ehv
3657,sartzetakis, sahr-jeh-TAH-kees
3658,sarwari, sahr-wah-REE
3659,sasae, sahs-EYE
3660,sastrohandoyo, sahs-troh-hahn-DOH-yoh
3661,sata, SAH-tah
3662,satsyuk, saht-SYOOK
3663,sattar, seh-TAHR
3664,sattar, sah-TAHR
3665,sattarifar, sah-tah-ree-FAHR
3666,satti, SAH-tee
3667,saudabayev, sau-dah-B-EYE-ehv
3668,savas, SAH-vahsh
3669,savetsila, sah-WEHT-see-LAH
3670,savi, SAH-vee
3671,savimbi, sah-VIHM-bee
3672,savisaar, sah-vee-SAHR
3673,sawalha, sah-WAHL-hah
3674,saxena, SAHK-say-nah
3675,say, S-EYE
3676,sayagues, sah-yah-GAYSS
3677,sayam, see-YAHM
3678,sayeh, SAY-yeh
3679,sayosone, say-eh-SOHN
3680,sayyed, SAH-yehd
3681,scajola, sk-eye-YOH-lah
3682,scalia, skah-LEE-ah
3683,schaeuble, SH-EYE-bleh
3684,schapiro, shah-PIH-roh
3685,scharping, SHAHR-peeng
3686,schepin, SHAY-pihn
3687,schettino, skeh-TEE-noh
3688,schiavo, SH-EYE-voh
3689,schiff, SHIHF
3690,schily, SHIH-lee
3691,schlesinger, SHLAY-zihng-ehr
3692,schlicher, SHLIHK-ehr
3693,schmognerova, SHMERHG-neh-roh-vah
3694,schonborn, SHEHRN-bohrn
3695,schori, shoh-REE
3696,schroeder, SHREHR-dehr
3697,schuessel, SHUHR-sehl
3698,schuller, SHOO-lehr
3699,schulte, SHUHL-tee
3700,schumer, SHOO-mehr
3701,schuster, SHOO-stehr
3702,schwan, SHVAHN
3703,schwarzenberg, SH-VAHRTS-ehn-behrg
3704,schwimmer, SH-VIHM-ehr
3705,scola, SKOH-lah
3706,scotty, SKAH-tee
3707,scowcroft, SKOH-krawft
3708,seaga, see-AH-gah
3709,seba, SEH-bah
3710,sebelius, seh-BEEL-yuhs
3711,seck, SEHK
3712,sedki, SIHD-kee
3713,seglins, SEHG-lihnch
3714,seguin, seh-GAAH
3715,seguis, SAY-ghees
3716,seif, SAYF
3717,sejdou, say-DYEW
3718,sekhar, SHAY-kehr
3719,seks, SHEHKS
3720,selassie, seh-LASS-ee
3721,seleznyov, sehl-ehz-NYAWF
3722,selmani, sehl-MAH-nee
3723,seltsovsky, sehlt-SAWV-skee
3724,sendashonga, sehn-dah-SHOHNG-ah
3725,sener, SHEH-nehr
3726,senga, SEHNG-hah
3727,senilagakali, sehn-ee-lahg-ah-KAH-lee
3728,senkevich, SEHN-kay-vihch
3729,sensoy, SHEHN-soy
3730,sentamu, sehn-TAH-moo
3731,seppik, SEH-pihk
3732,serapio, seh-RAH-pee-oh
3733,serdyukov, sehrd-YOO-kawf
3734,sergeyev, sir-GAY-ehf
3735,serifis, seh-REE-fees
3736,seromba, seh-ROHM-bah
3737,serpa, S-AIR-pah
3738,serra, SEH-rah
3739,sesay, seh-SAY
3740,seselj, SHEH-shehl
3741,sevan, seh-VAHN
3742,sezgin, SEHZ-ghihn
3743,sfeir, S-FAY-R
3744,sgrena, S-GRAY-nah
3745,shaath, SHAH-AHTH
3746,shabangu, shah-BAHN-goo
3747,shabdurasulov, shahb-doo-rah-SOO-lawf
3748,shabir, sh-BEHR
3749,shaer, SHAH-ehr
3750,shaffi, SHAH-fee
3751,shafiee, shah-fee-EE
3752,shafiq, shah-FEEK
3753,shah, SHAH
3754,shahabuddin, shah-hah-boo-DEEN
3755,shahak, SHAH-hahk
3756,shahrani, shah-rah-NEE
3757,shahzad, shah-ZAHD
3758,shaik, SHAYK
3759,shaimiyev, sh-eye-MEE-ehv
3760,shakeri, shah-keh-REE
3761,shakhnovsky, shahk-NAWV-skee
3762,shalah, SHAH-lah
3763,shalikashvili, shah-lee-kahsh-VEE-lee
3764,shalit, shah-LEET
3765,shalom, shah-LOHM
3766,shamba, SHAHM-bah
3767,shami, SHAM-ee
3768,shamir, shah-MEER
3769,shamkar, sham-KAHR
3770,shamkhani, shahm-kah-NEE
3771,shamlou, shahm-LOO
3772,shamshur, SHAHM-shoor
3773,shamsolvaezin, sham-sohl-vah-eh-ZEEN
3774,sharabaty, shah-rah-BAH-tee
3775,sharaf, SHAH-rahf
3776,sharif, shah-REEF
3777,sharipov, shah-REE-pawf
3778,sharon, shah-ROHN
3779,shashiashvili, shah-shee-ahsh-VEE-lee
3780,shastri, SHAHS-tree
3781,shatalov, shah-TAH-lawf
3782,shatta, SHAH-tah
3783,shawel, S-HOW-wuhl
3784,shawkat, SHAW-kaht
3785,shcharansky, sheh-RAHN-skee
3786,shcherban, shehr-BAHN
3787,sheetrit, SHEET-reet
3788,shehade, sheh-HAH-deh
3789,shehu, SHEH-hoo
3790,sheibani, shay-bah-NEE
3791,shekarau, sheh-kah-RAH-OH
3792,sher, SHEHR
3793,sherman, SHEHR-muhn
3794,shevardnadze, sheh-vahrd-NAHD-zeh
3795,shevchenko, shehv-CHEHN-kaw
3796,shihab, SHEE-hahb
3797,shikhmuradov, shihk-moor-AH-dawf
3798,shikhsaidov, shihk-sah-EE-dawv
3799,shinan, shee-NAN
3800,shinawatra, shihn-ah-WAHT
3801,shinseki, shehn-SEH-kee
3802,shiokawa, shee-OH-kah-wah
3803,shiozaki, shee-oh-ZAH-kee
3804,shkidchenko, SHKIHD-chehn-koh
3805,shkolnik, SHKOHL-neek
3806,shlash, sheh-LAHSH
3807,shmatko, SHMAHT-kaw
3808,shoigu, shoy-GOO
3809,shokhin, shoh-KEEN
3810,shoval, shoh-VAHL
3811,shpigun, shh-pee-GOON
3812,shraidi, SH-RAY-dee
3813,shtayyeh, sh-TAH-yeh
3814,shushkevich, shoosh-KAY-vihch
3815,shvydkoi, sh-vihd-KOY
3816,sibal, SIH-bl
3817,sibanda, see-BAHN-dah
3818,siddiqui, see-DEE-kee
3819,siderov, SEE-dehr-awf
3820,sidgmore, SIHJ-morh
3821,sidorsky, sih-DOHR-skee
3822,sidr, SIHD-rrr
3823,sieda, SEE-dah
3824,siew, SH-OW
3825,sigurdardottir, sih-goor-dahr-DAW-teer
3826,sihamoni, see-HAM-oh-NEE
3827,sihanouk, see-ah-NOOK
3828,sik, SHIHK
3829,sikatana, SKAH-tah-nah
3830,sikharulidze, SEEK-hah-roo-LEED-zeh
3831,sikirica, see-kee-REET-sah
3832,sikorski, shee-KOHR-skee
3833,sikua, SIHK-wah
3834,silaen, see-LAH-ehn
3835,silajdzic, see-L-EYE-jeech
3836,silva, SEEL-vah
3837,simao, SEE-(mah-oh)
3838,simatovic, see-mah-TOH-vihch
3839,simbolon, sihm-boh-LAHN
3840,simeus, see-MAY-yoos
3841,simic, SEE-meech
3842,simic, SEE-mihch
3843,simitis, see-MEE-tees
3844,simko, SHIHM-koh
3845,simon, see-MOHN
3846,simonovic, see-MOH-noh-vihch
3847,sin, SIHN
3848,singh, SIHNG
3849,singson, SIHNG-suhn
3850,sinha, SIHN-hah
3851,siniora, sehn-YOOR-ah
3852,sinunguruza, sih-noon-goo-ROO-zah
3853,sircar, SHAHR-kahr
3854,siregar, sih-ree-GAHR
3855,sisulu, soo-SOO-loo
3856,sitaula, sih-TAW-lah
3857,sjekirica, SYEH-keh-reet-sah
3858,skalko, SKAHL-koh
3859,skele, SH-KAY-lay
3860,skelemani, skeh-leh-MAH-nee
3861,skerrit, SKEH-reht
3862,skuratov, skoo-RAH-tawf
3863,slesers, SHLEH-sehrs
3864,slim, SLEEM
3865,sljivancanin, shlee-vahn-CHUH-neen
3866,smiljanic, smeel-YAH-nihch
3867,smirnov, smeer-NAWF
3868,smith, SMIH-TH
3869,smyrnov, smeer-NOHV
3870,snegur, SNEH-gehr
3871,sneh, SNEH
3872,sneir, (suh)NEER
3873,soares, SWAH-rehsh
3874,sobotka, SOH-baht-kah
3875,sobyanin, suhb-YAH-nihn
3876,socrates, SAH-krah-tehsh
3877,sodano, soh-DAH-noh
3878,sogavare, soh-gah-VAH-ray
3879,soglo, SOH-gloh
3880,sokol, SAW-kuhl
3881,solana, soh-LAH-nah
3882,solari, soh-LAH-ree
3883,soleimanpour, soo-lay-mahn-POOR
3884,solheim, SOHL-h-eye-m
3885,solis, soh-LEESS
3886,solouki, soh-loo-KEE
3887,solyom, SHOY-yohm
3888,solzhenitsyn, sohl-zheh-NEET-sehn
3889,somare, soh-MAH-ray
3890,somavia, soh-mah-VEE-ah
3891,somoza, soh-MOH-sah
3892,sompare, sohm-PAH-ray
3893,somsavat, LEHNG-sah-waht
3894,soomro, SOOM-roh
3895,soong, SOONG
3896,sophea, soh-PEE-ah
3897,soro, soh-ROH
3898,sorokin, saw-ROH-keen
3899,soromou, saw-raw-MOO
3900,soroush, soh-ROOSH
3901,sotiropoulo, soh-tih-roo-POO-loo
3902,sotomayor, soh-tohm-eye-YOHR
3903,souaidia, soo-A-dee-ah
